ts_hour,wind_speed_mps,wind_gust_mps,rain_mm,visibility_km,storm_flag
2025-11-19 15:00:00,6.5,7.46,0.0,11.05,0
2025-11-19 16:00:00,4.62,8.85,0.0,10.97,0
2025-11-19 17:00:00,4.8,5.89,0.0,12.16,0
2025-11-19 18:00:00,7.09,8.63,0.0,14.3,0
2025-11-19 19:00:00,5.19,6.96,0.0,10.88,0
2025-11-19 20:00:00,5.45,5.95,0.0,12.65,0
2025-11-19 21:00:00,6.51,7.01,0.0,12.06,0
2025-11-19 22:00:00,5.44,8.54,0.0,12.32,0
2025-11-19 23:00:00,8.08,8.58,0.0,12.91,0
2025-11-20 00:00:00,5.41,10.43,0.0,11.45,0
2025-11-20 01:00:00,7.12,9.01,17.0,5.84,0
2025-11-20 02:00:00,6.42,7.18,0.0,11.45,0
2025-11-20 03:00:00,7.67,10.17,0.0,13.12,0
2025-11-20 04:00:00,7.01,7.51,0.0,13.02,0
2025-11-20 05:00:00,7.66,9.26,0.0,11.1,0
2025-11-20 06:00:00,9.18,10.93,0.0,12.3,0
2025-11-20 07:00:00,6.86,7.36,0.0,12.84,0
2025-11-20 08:00:00,6.77,8.01,0.0,10.73,0
2025-11-20 09:00:00,7.1,10.93,0.0,13.11,0
2025-11-20 10:00:00,9.08,11.3,0.0,11.95,0
2025-11-20 11:00:00,7.01,9.49,0.0,11.64,0
2025-11-20 12:00:00,8.39,9.45,1.13,12.72,0
2025-11-20 13:00:00,6.49,6.99,0.0,12.9,0
2025-11-20 14:00:00,7.94,9.65,0.0,10.91,0
2025-11-20 15:00:00,6.84,7.34,0.0,12.58,0
2025-11-20 16:00:00,6.89,7.57,0.0,12.54,0
2025-11-20 17:00:00,4.42,4.92,0.0,10.26,0
2025-11-20 18:00:00,4.21,4.71,0.0,12.45,0
2025-11-20 19:00:00,7.42,10.2,0.0,11.67,0
2025-11-20 20:00:00,7.49,9.33,0.0,12.9,0
2025-11-20 21:00:00,9.25,10.51,0.0,11.32,0
2025-11-20 22:00:00,4.73,7.54,0.0,12.1,0
2025-11-20 23:00:00,7.29,7.79,0.0,11.57,0
2025-11-21 00:00:00,5.64,6.14,0.0,11.49,0
2025-11-21 01:00:00,6.19,9.53,0.0,10.25,0
2025-11-21 02:00:00,6.67,11.4,0.0,12.85,0
2025-11-21 03:00:00,7.89,10.71,0.0,12.93,0
2025-11-21 04:00:00,6.76,9.33,0.0,12.06,0
2025-11-21 05:00:00,7.68,8.98,0.9,11.98,0
2025-11-21 06:00:00,8.67,10.0,0.0,11.41,0
2025-11-21 07:00:00,8.99,11.27,0.0,12.86,0
2025-11-21 08:00:00,8.39,12.04,0.0,12.2,0
2025-11-21 09:00:00,7.98,10.49,0.0,12.05,0
2025-11-21 10:00:00,7.1,10.25,0.0,13.18,0
2025-11-21 11:00:00,6.39,7.29,0.0,10.96,0
2025-11-21 12:00:00,7.51,10.25,0.0,10.45,0
2025-11-21 13:00:00,5.4,6.59,0.0,12.36,0
2025-11-21 14:00:00,6.61,8.78,0.0,11.83,0
2025-11-21 15:00:00,5.01,7.75,0.0,11.09,0
2025-11-21 16:00:00,6.13,7.49,0.0,12.14,0
2025-11-21 17:00:00,4.83,5.61,0.0,12.29,0
2025-11-21 18:00:00,5.59,8.02,0.0,12.7,0
2025-11-21 19:00:00,5.28,7.12,4.53,9.53,0
2025-11-21 20:00:00,5.22,7.38,0.0,11.67,0
2025-11-21 21:00:00,6.2,8.99,0.0,12.24,0
2025-11-21 22:00:00,3.56,7.13,0.0,12.89,0
2025-11-21 23:00:00,4.5,7.29,0.0,12.73,0
2025-11-22 00:00:00,7.79,10.42,0.0,11.61,0
2025-11-22 01:00:00,7.21,8.61,0.0,12.42,0
2025-11-22 02:00:00,6.35,7.94,0.0,11.58,0
2025-11-22 03:00:00,8.56,11.1,0.0,11.67,0
2025-11-22 04:00:00,6.75,8.31,0.0,11.75,0
2025-11-22 05:00:00,6.9,9.44,0.0,11.49,0
2025-11-22 06:00:00,6.68,7.7,0.0,12.59,0
2025-11-22 07:00:00,9.88,14.2,0.0,12.74,0
2025-11-22 08:00:00,7.8,10.03,0.0,11.68,0
2025-11-22 09:00:00,7.62,9.78,0.0,12.14,0
2025-11-22 10:00:00,7.78,9.2,0.0,11.69,0
2025-11-22 11:00:00,4.81,9.1,0.0,11.25,0
2025-11-22 12:00:00,6.11,6.61,0.0,11.13,0
2025-11-22 13:00:00,7.16,8.32,0.0,13.4,0
2025-11-22 14:00:00,6.42,9.44,0.0,11.4,0
2025-11-22 15:00:00,8.9,11.19,0.0,12.51,0
2025-11-22 16:00:00,5.49,6.79,0.0,12.31,0
2025-11-22 17:00:00,7.18,8.52,0.0,11.05,0
2025-11-22 18:00:00,6.99,8.64,0.0,12.34,0
2025-11-22 19:00:00,6.22,8.34,0.0,12.24,0
2025-11-22 20:00:00,6.52,10.38,0.0,11.98,0
2025-11-22 21:00:00,5.91,8.63,0.0,11.65,0
2025-11-22 22:00:00,4.05,7.28,0.0,12.0,0
2025-11-22 23:00:00,7.03,8.51,0.0,12.38,0
2025-11-23 00:00:00,7.29,9.91,0.0,11.31,0
2025-11-23 01:00:00,7.68,8.18,0.0,13.15,0
2025-11-23 02:00:00,7.25,9.47,0.0,12.55,0
2025-11-23 03:00:00,8.51,10.65,0.0,10.08,0
2025-11-23 04:00:00,6.43,10.61,0.0,11.82,0
2025-11-23 05:00:00,9.31,13.18,0.0,13.7,0
2025-11-23 06:00:00,6.39,8.08,0.0,12.29,0
2025-11-23 07:00:00,7.42,8.44,0.0,11.42,0
2025-11-23 08:00:00,8.28,9.34,0.0,12.51,0
2025-11-23 09:00:00,6.72,8.37,0.0,10.31,0
2025-11-23 10:00:00,8.07,11.64,0.0,12.22,0
2025-11-23 11:00:00,6.57,9.07,0.0,11.6,0
2025-11-23 12:00:00,6.92,9.54,0.0,12.03,0
2025-11-23 13:00:00,6.35,9.32,1.75,10.32,0
2025-11-23 14:00:00,5.68,6.49,0.0,11.66,0
2025-11-23 15:00:00,8.91,10.06,0.0,9.91,0
2025-11-23 16:00:00,5.07,7.7,0.0,11.5,0
2025-11-23 17:00:00,3.26,4.32,0.0,12.1,0
2025-11-23 18:00:00,5.01,5.51,0.0,12.89,0
2025-11-23 19:00:00,6.16,6.86,0.0,13.97,0
2025-11-23 20:00:00,5.63,8.9,0.0,11.34,0
2025-11-23 21:00:00,7.43,8.98,0.0,12.4,0
2025-11-23 22:00:00,7.55,9.82,0.0,11.73,0
2025-11-23 23:00:00,6.19,6.95,0.0,11.76,0
2025-11-24 00:00:00,4.71,7.16,3.05,11.0,0
2025-11-24 01:00:00,5.4,7.07,0.0,11.87,0
2025-11-24 02:00:00,7.09,9.62,0.0,13.49,0
2025-11-24 03:00:00,5.42,6.84,0.0,11.76,0
2025-11-24 04:00:00,6.98,9.58,0.0,11.09,0
2025-11-24 05:00:00,9.21,10.57,0.0,12.15,0
2025-11-24 06:00:00,7.94,9.84,0.0,11.14,0
2025-11-24 07:00:00,7.56,9.23,0.0,11.7,0
2025-11-24 08:00:00,6.17,8.2,0.0,12.85,0
2025-11-24 09:00:00,7.51,9.85,0.0,11.8,0
2025-11-24 10:00:00,6.82,8.22,0.0,12.42,0
2025-11-24 11:00:00,7.22,9.08,0.0,11.83,0
2025-11-24 12:00:00,7.6,9.82,0.0,12.21,0
2025-11-24 13:00:00,7.6,10.21,0.0,11.44,0
2025-11-24 14:00:00,6.48,8.39,0.0,12.65,0
2025-11-24 15:00:00,6.78,7.71,0.0,10.95,0
2025-11-24 16:00:00,5.42,7.52,0.0,11.36,0
2025-11-24 17:00:00,7.31,10.12,0.0,12.07,0
2025-11-24 18:00:00,4.86,5.36,0.0,12.66,0
2025-11-24 19:00:00,5.71,6.21,0.0,12.17,0
2025-11-24 20:00:00,7.52,8.72,0.0,12.41,0
2025-11-24 21:00:00,5.58,7.35,1.35,10.55,0
2025-11-24 22:00:00,4.72,5.22,0.0,11.75,0
2025-11-24 23:00:00,6.03,8.72,0.0,12.19,0
2025-11-25 00:00:00,8.35,10.13,0.0,12.04,0
2025-11-25 01:00:00,4.16,4.66,0.0,11.13,0
2025-11-25 02:00:00,7.2,7.87,0.0,11.33,0
2025-11-25 03:00:00,6.49,8.12,0.0,11.89,0
2025-11-25 04:00:00,7.17,7.67,0.0,12.6,0
2025-11-25 05:00:00,7.04,10.2,0.0,13.68,0
2025-11-25 06:00:00,8.63,10.86,0.0,11.13,0
2025-11-25 07:00:00,7.52,10.33,0.0,12.04,0
2025-11-25 08:00:00,8.59,9.35,0.0,11.18,0
2025-11-25 09:00:00,8.79,11.28,0.0,11.98,0
2025-11-25 10:00:00,7.12,8.32,0.0,11.69,0
2025-11-25 11:00:00,6.46,8.23,0.0,12.33,0
2025-11-25 12:00:00,7.13,9.56,0.0,10.41,0
2025-11-25 13:00:00,7.16,9.07,0.0,11.73,0
2025-11-25 14:00:00,4.9,7.87,0.0,12.09,0
2025-11-25 15:00:00,6.4,8.57,0.0,12.16,0
2025-11-25 16:00:00,5.68,7.13,0.0,12.26,0
2025-11-25 17:00:00,5.4,8.42,0.0,12.13,0
2025-11-25 18:00:00,5.05,8.32,0.0,13.01,0
2025-11-25 19:00:00,5.16,7.26,0.0,13.06,0
2025-11-25 20:00:00,7.49,11.1,0.0,11.83,0
2025-11-25 21:00:00,5.68,7.4,0.0,11.58,0
2025-11-25 22:00:00,7.65,9.5,0.0,12.16,0
2025-11-25 23:00:00,6.63,8.64,0.0,12.65,0
2025-11-26 00:00:00,5.27,7.12,0.0,12.03,0
2025-11-26 01:00:00,7.07,8.7,0.0,11.13,0
2025-11-26 02:00:00,5.61,6.75,0.0,12.77,0
2025-11-26 03:00:00,7.93,8.73,0.0,12.32,0
2025-11-26 04:00:00,7.08,9.21,0.0,13.41,0
2025-11-26 05:00:00,8.43,11.87,0.0,11.4,0
2025-11-26 06:00:00,9.15,12.13,0.0,12.19,0
2025-11-26 07:00:00,5.32,7.79,0.0,12.35,0
2025-11-26 08:00:00,6.77,10.27,0.0,11.82,0
2025-11-26 09:00:00,5.75,7.77,0.0,11.24,0
2025-11-26 10:00:00,9.62,10.44,0.0,12.22,0
2025-11-26 11:00:00,6.31,7.89,0.0,11.66,0
2025-11-26 12:00:00,5.05,6.98,0.0,12.02,0
2025-11-26 13:00:00,9.11,10.5,0.0,12.03,0
2025-11-26 14:00:00,5.36,8.09,0.0,11.15,0
2025-11-26 15:00:00,4.12,7.24,0.0,11.65,0
2025-11-26 16:00:00,4.55,5.05,0.0,11.67,0
2025-11-26 17:00:00,6.03,7.86,0.0,12.05,0
2025-11-26 18:00:00,5.89,6.39,0.0,12.38,0
2025-11-26 19:00:00,4.86,6.75,0.0,12.26,0
2025-11-26 20:00:00,5.36,7.23,0.0,12.7,0
2025-11-26 21:00:00,6.13,10.26,0.0,12.13,0
2025-11-26 22:00:00,7.82,11.59,0.47,13.43,0
2025-11-26 23:00:00,6.83,9.94,0.0,12.31,0
2025-11-27 00:00:00,5.91,6.76,0.0,10.93,0
2025-11-27 01:00:00,6.52,7.3,0.0,11.69,0
2025-11-27 02:00:00,7.91,8.59,0.0,14.56,0
2025-11-27 03:00:00,9.17,13.0,0.0,10.93,0
2025-11-27 04:00:00,5.95,6.86,0.0,12.38,0
2025-11-27 05:00:00,8.69,10.23,0.0,13.81,0
2025-11-27 06:00:00,7.01,7.93,0.0,11.02,0
2025-11-27 07:00:00,5.41,5.91,0.0,13.27,0
2025-11-27 08:00:00,5.09,7.49,0.0,13.27,0
2025-11-27 09:00:00,8.75,10.94,0.0,11.79,0
2025-11-27 10:00:00,8.73,9.23,0.0,10.51,0
2025-11-27 11:00:00,6.11,6.61,0.0,12.5,0
2025-11-27 12:00:00,6.33,8.64,0.0,11.95,0
2025-11-27 13:00:00,4.24,6.15,0.0,11.87,0
2025-11-27 14:00:00,7.1,8.62,0.0,12.55,0
2025-11-27 15:00:00,5.99,8.71,0.0,12.03,0
2025-11-27 16:00:00,4.03,4.53,0.0,10.75,0
2025-11-27 17:00:00,6.06,7.34,0.0,11.93,0
2025-11-27 18:00:00,4.12,6.74,0.0,12.31,0
2025-11-27 19:00:00,6.48,7.7,0.0,12.41,0
2025-11-27 20:00:00,4.59,6.97,0.0,13.04,0
2025-11-27 21:00:00,6.42,7.05,2.06,9.74,0
2025-11-27 22:00:00,5.4,6.41,0.0,12.83,0
2025-11-27 23:00:00,3.54,4.04,0.0,11.71,0
2025-11-28 00:00:00,7.73,8.23,0.0,12.17,0
2025-11-28 01:00:00,8.01,9.43,0.0,12.71,0
2025-11-28 02:00:00,6.31,8.85,0.0,11.41,0
2025-11-28 03:00:00,7.43,9.29,0.0,11.71,0
2025-11-28 04:00:00,7.76,11.15,0.0,12.47,0
2025-11-28 05:00:00,7.87,9.4,0.0,11.54,0
2025-11-28 06:00:00,9.41,9.91,0.0,12.28,0
2025-11-28 07:00:00,7.81,10.22,0.0,11.15,0
2025-11-28 08:00:00,6.8,7.51,0.0,12.98,0
2025-11-28 09:00:00,7.62,9.77,0.0,12.62,0
2025-11-28 10:00:00,6.42,6.92,0.0,11.4,0
2025-11-28 11:00:00,5.47,7.14,0.0,12.89,0
2025-11-28 12:00:00,8.0,10.84,0.0,12.35,0
2025-11-28 13:00:00,6.97,9.67,0.0,11.25,0
2025-11-28 14:00:00,3.9,5.6,0.0,12.56,0
2025-11-28 15:00:00,5.15,7.09,2.86,11.58,0
2025-11-28 16:00:00,6.75,8.16,0.0,10.74,0
2025-11-28 17:00:00,3.89,5.53,0.0,10.07,0
2025-11-28 18:00:00,4.83,7.59,0.0,11.69,0
2025-11-28 19:00:00,8.96,10.06,0.0,11.42,0
2025-11-28 20:00:00,5.45,6.66,0.0,12.52,0
2025-11-28 21:00:00,7.27,7.77,0.0,11.48,0
2025-11-28 22:00:00,7.94,10.71,0.0,11.53,0
2025-11-28 23:00:00,5.24,6.86,0.0,13.46,0
2025-11-29 00:00:00,6.81,7.31,0.0,13.02,0
2025-11-29 01:00:00,9.17,12.15,0.0,10.79,0
2025-11-29 02:00:00,7.44,9.32,0.0,13.09,0
2025-11-29 03:00:00,9.89,10.94,0.0,13.27,0
2025-11-29 04:00:00,6.42,9.42,0.0,11.9,0
2025-11-29 05:00:00,9.42,10.94,0.0,11.7,0
2025-11-29 06:00:00,7.31,7.81,0.0,10.5,0
2025-11-29 07:00:00,6.87,9.95,0.0,10.94,0
2025-11-29 08:00:00,7.95,8.88,0.0,11.93,0
2025-11-29 09:00:00,6.92,12.48,0.0,11.64,0
2025-11-29 10:00:00,6.79,8.19,0.0,11.74,0
2025-11-29 11:00:00,7.28,7.78,0.0,12.3,0
2025-11-29 12:00:00,4.32,8.36,0.0,13.44,0
2025-11-29 13:00:00,5.32,7.19,0.0,11.55,0
2025-11-29 14:00:00,6.96,9.2,0.0,11.55,0
2025-11-29 15:00:00,7.11,9.51,0.0,11.91,0
2025-11-29 16:00:00,6.22,6.72,0.0,11.81,0
2025-11-29 17:00:00,6.05,6.55,0.0,13.37,0
2025-11-29 18:00:00,6.17,10.45,0.0,11.86,0
2025-11-29 19:00:00,6.86,7.36,0.0,12.75,0
2025-11-29 20:00:00,4.08,7.98,0.0,14.09,0
2025-11-29 21:00:00,5.31,7.88,0.0,13.41,0
2025-11-29 22:00:00,6.0,8.14,0.0,11.87,0
2025-11-29 23:00:00,6.52,7.89,0.0,11.64,0
2025-11-30 00:00:00,3.91,8.61,0.0,11.25,0
2025-11-30 01:00:00,5.14,6.24,0.0,12.1,0
2025-11-30 02:00:00,6.82,7.96,0.0,10.76,0
2025-11-30 03:00:00,8.22,10.96,0.0,13.81,0
2025-11-30 04:00:00,6.63,7.76,0.0,11.58,0
2025-11-30 05:00:00,6.41,7.13,0.0,12.05,0
2025-11-30 06:00:00,7.87,9.74,0.0,12.24,0
2025-11-30 07:00:00,6.82,9.58,0.0,11.06,0
2025-11-30 08:00:00,8.19,12.38,0.0,12.82,0
2025-11-30 09:00:00,6.74,11.18,0.0,12.4,0
2025-11-30 10:00:00,5.5,6.0,0.0,11.8,0
2025-11-30 11:00:00,8.35,11.54,0.0,12.32,0
2025-11-30 12:00:00,7.92,8.68,0.0,11.95,0
2025-11-30 13:00:00,5.09,5.9,0.0,12.01,0
2025-11-30 14:00:00,6.51,7.8,0.0,11.48,0
2025-11-30 15:00:00,5.48,6.69,0.0,12.12,0
2025-11-30 16:00:00,6.49,7.14,0.0,12.36,0
2025-11-30 17:00:00,4.62,5.12,0.0,11.36,0
2025-11-30 18:00:00,6.69,10.36,0.0,12.25,0
2025-11-30 19:00:00,7.1,10.12,0.0,10.48,0
2025-11-30 20:00:00,4.61,6.53,0.0,13.01,0
2025-11-30 21:00:00,5.95,6.73,0.0,11.04,0
2025-11-30 22:00:00,7.5,10.92,0.0,10.64,0
2025-11-30 23:00:00,5.03,6.89,6.0,9.52,0
2025-12-01 00:00:00,5.59,6.84,0.0,12.2,0
2025-12-01 01:00:00,7.39,7.89,0.0,11.79,0
2025-12-01 02:00:00,6.6,9.18,0.0,12.67,0
2025-12-01 03:00:00,5.07,6.6,0.0,11.84,0
2025-12-01 04:00:00,6.7,8.95,0.0,11.87,0
2025-12-01 05:00:00,9.26,11.4,0.0,11.92,0
2025-12-01 06:00:00,9.67,12.37,0.26,13.31,0
2025-12-01 07:00:00,6.4,8.6,0.0,11.71,0
2025-12-01 08:00:00,5.99,7.56,0.0,14.05,0
2025-12-01 09:00:00,6.41,9.01,0.0,13.63,0
2025-12-01 10:00:00,8.95,12.03,0.0,11.1,0
2025-12-01 11:00:00,7.61,11.4,0.0,12.79,0
2025-12-01 12:00:00,8.15,8.74,0.0,11.56,0
2025-12-01 13:00:00,7.38,10.66,0.0,12.17,0
2025-12-01 14:00:00,4.41,4.91,0.0,10.77,0
2025-12-01 15:00:00,4.69,7.84,0.0,11.98,0
2025-12-01 16:00:00,4.86,6.09,0.0,14.28,0
2025-12-01 17:00:00,4.99,7.94,0.0,11.43,0
2025-12-01 18:00:00,4.78,8.51,0.0,12.67,0
2025-12-01 19:00:00,4.94,7.16,0.0,12.18,0
2025-12-01 20:00:00,6.47,8.41,0.0,11.65,0
2025-12-01 21:00:00,5.99,7.87,0.0,13.05,0
2025-12-01 22:00:00,7.45,8.89,0.0,11.71,0
2025-12-01 23:00:00,6.49,9.83,0.0,12.05,0
2025-12-02 00:00:00,5.53,7.4,0.0,12.27,0
2025-12-02 01:00:00,6.77,7.27,0.09,13.02,0
2025-12-02 02:00:00,4.93,7.99,0.0,11.77,0
2025-12-02 03:00:00,4.13,7.13,0.0,13.89,0
2025-12-02 04:00:00,7.81,9.86,0.0,10.65,0
2025-12-02 05:00:00,8.34,9.39,0.0,11.6,0
2025-12-02 06:00:00,7.23,7.83,0.0,13.07,0
2025-12-02 07:00:00,6.64,7.7,0.0,11.62,0
2025-12-02 08:00:00,5.42,7.66,0.0,12.22,0
2025-12-02 09:00:00,8.31,8.81,0.0,11.31,0
2025-12-02 10:00:00,7.33,9.84,0.0,10.94,0
2025-12-02 11:00:00,6.9,8.98,0.0,11.66,0
2025-12-02 12:00:00,6.33,9.88,2.76,11.72,0
2025-12-02 13:00:00,5.57,8.41,0.0,11.59,0
2025-12-02 14:00:00,4.6,5.74,0.0,12.01,0
2025-12-02 15:00:00,6.08,6.58,0.0,11.68,0
2025-12-02 16:00:00,5.0,6.02,0.0,12.62,0
2025-12-02 17:00:00,5.06,8.72,0.0,10.8,0
2025-12-02 18:00:00,7.6,9.96,0.0,11.99,0
2025-12-02 19:00:00,5.51,8.23,0.0,11.8,0
2025-12-02 20:00:00,2.7,3.95,0.0,11.35,0
2025-12-02 21:00:00,5.13,7.71,0.0,13.05,0
2025-12-02 22:00:00,4.74,5.24,0.0,10.69,0
2025-12-02 23:00:00,5.97,9.09,0.0,12.37,0
2025-12-03 00:00:00,4.58,5.2,0.0,12.44,0
2025-12-03 01:00:00,7.02,7.52,0.0,11.76,0
2025-12-03 02:00:00,6.34,11.05,0.0,13.63,0
2025-12-03 03:00:00,6.29,8.45,0.0,12.42,0
2025-12-03 04:00:00,7.16,9.29,0.0,11.5,0
2025-12-03 05:00:00,6.97,7.47,0.0,12.57,0
2025-12-03 06:00:00,6.93,9.68,0.0,11.7,0
2025-12-03 07:00:00,6.79,9.86,0.0,11.75,0
2025-12-03 08:00:00,6.96,8.72,0.0,12.98,0
2025-12-03 09:00:00,7.27,10.34,0.0,12.51,0
2025-12-03 10:00:00,6.95,10.36,0.0,12.94,0
2025-12-03 11:00:00,7.85,10.48,0.0,10.09,0
2025-12-03 12:00:00,5.63,6.13,0.0,12.36,0
2025-12-03 13:00:00,6.37,6.99,0.0,13.3,0
2025-12-03 14:00:00,8.83,12.85,0.0,11.19,0
2025-12-03 15:00:00,5.68,7.78,0.0,12.22,0
2025-12-03 16:00:00,5.6,7.7,0.0,11.9,0
2025-12-03 17:00:00,4.0,5.0,0.0,12.66,0
2025-12-03 18:00:00,4.64,5.87,0.0,11.65,0
2025-12-03 19:00:00,5.39,8.82,0.0,12.72,0
2025-12-03 20:00:00,6.24,10.04,0.0,11.86,0
2025-12-03 21:00:00,6.5,9.46,0.0,14.26,0
2025-12-03 22:00:00,6.28,8.94,0.0,12.38,0
2025-12-03 23:00:00,7.05,9.8,0.0,13.92,0
2025-12-04 00:00:00,5.04,6.96,0.0,12.61,0
2025-12-04 01:00:00,7.03,7.59,0.0,11.79,0
2025-12-04 02:00:00,6.66,7.16,0.0,12.12,0
2025-12-04 03:00:00,6.96,10.53,0.0,12.4,0
2025-12-04 04:00:00,6.5,8.46,0.0,10.25,0
2025-12-04 05:00:00,5.87,8.44,0.0,12.86,0
2025-12-04 06:00:00,5.58,7.84,0.0,12.23,0
2025-12-04 07:00:00,7.4,9.71,0.0,12.53,0
2025-12-04 08:00:00,7.53,9.95,0.0,12.59,0
2025-12-04 09:00:00,6.65,9.49,0.0,11.06,0
2025-12-04 10:00:00,6.62,7.7,0.0,12.16,0
2025-12-04 11:00:00,5.58,9.0,0.0,12.1,0
2025-12-04 12:00:00,6.84,7.96,0.0,11.09,0
2025-12-04 13:00:00,6.11,8.39,0.0,13.25,0
2025-12-04 14:00:00,5.4,5.98,0.0,13.59,0
2025-12-04 15:00:00,6.71,8.51,0.0,11.78,0
2025-12-04 16:00:00,6.32,7.53,0.98,12.15,0
2025-12-04 17:00:00,3.63,5.65,0.0,12.04,0
2025-12-04 18:00:00,5.5,8.38,0.0,11.8,0
2025-12-04 19:00:00,4.32,6.41,0.0,11.73,0
2025-12-04 20:00:00,5.72,10.07,0.0,11.07,0
2025-12-04 21:00:00,1.89,4.85,0.0,12.37,0
2025-12-04 22:00:00,6.08,7.8,0.0,11.57,0
2025-12-04 23:00:00,6.89,8.79,0.0,12.56,0
2025-12-05 00:00:00,6.06,8.51,0.0,11.72,0
2025-12-05 01:00:00,5.0,7.85,0.0,11.13,0
2025-12-05 02:00:00,8.94,9.46,3.7,10.22,0
2025-12-05 03:00:00,8.14,10.91,0.0,12.35,0
2025-12-05 04:00:00,6.25,6.8,0.0,11.79,0
2025-12-05 05:00:00,6.65,9.3,0.0,11.32,0
2025-12-05 06:00:00,4.61,7.93,0.0,13.35,0
2025-12-05 07:00:00,7.53,9.89,0.0,10.97,0
2025-12-05 08:00:00,5.24,5.74,0.0,13.1,0
2025-12-05 09:00:00,7.56,8.06,0.0,12.96,0
2025-12-05 10:00:00,7.82,10.5,0.0,12.77,0
2025-12-05 11:00:00,6.31,6.81,0.0,12.67,0
2025-12-05 12:00:00,4.91,7.65,0.0,11.44,0
2025-12-05 13:00:00,7.48,10.66,0.0,11.62,0
2025-12-05 14:00:00,5.79,9.16,1.36,13.12,0
2025-12-05 15:00:00,5.74,7.45,0.0,12.9,0
2025-12-05 16:00:00,4.38,6.91,0.0,12.46,0
2025-12-05 17:00:00,5.65,7.9,0.0,11.61,0
2025-12-05 18:00:00,5.15,5.65,0.0,11.35,0
2025-12-05 19:00:00,3.82,6.72,0.0,11.13,0
2025-12-05 20:00:00,7.11,10.77,0.0,11.51,0
2025-12-05 21:00:00,7.74,10.56,0.0,11.85,0
2025-12-05 22:00:00,7.01,8.41,0.0,12.2,0
2025-12-05 23:00:00,7.03,9.91,0.0,13.03,0
2025-12-06 00:00:00,8.26,11.82,0.0,13.78,0
2025-12-06 01:00:00,5.09,8.49,0.0,13.27,0
2025-12-06 02:00:00,5.27,8.5,0.0,11.06,0
2025-12-06 03:00:00,6.21,6.71,0.0,11.46,0
2025-12-06 04:00:00,7.19,9.67,0.0,11.31,0
2025-12-06 05:00:00,6.56,9.34,0.0,12.95,0
2025-12-06 06:00:00,5.72,8.96,0.0,12.71,0
2025-12-06 07:00:00,6.92,9.54,0.0,11.69,0
2025-12-06 08:00:00,6.72,10.58,0.0,12.0,0
2025-12-06 09:00:00,7.72,8.22,0.0,12.27,0
2025-12-06 10:00:00,6.59,9.26,0.0,12.54,0
2025-12-06 11:00:00,4.06,6.64,0.0,13.09,0
2025-12-06 12:00:00,6.6,9.69,0.0,12.27,0
2025-12-06 13:00:00,7.83,11.68,0.0,11.93,0
2025-12-06 14:00:00,5.78,6.71,0.0,12.43,0
2025-12-06 15:00:00,6.76,10.57,0.0,11.93,0
2025-12-06 16:00:00,4.84,7.82,0.0,12.42,0
2025-12-06 17:00:00,6.05,7.82,0.0,11.95,0
2025-12-06 18:00:00,4.45,5.36,0.0,13.05,0
2025-12-06 19:00:00,5.07,7.31,0.0,13.12,0
2025-12-06 20:00:00,5.16,7.5,0.0,11.94,0
2025-12-06 21:00:00,6.15,8.56,0.0,13.76,0
2025-12-06 22:00:00,4.75,6.0,0.0,12.26,0
2025-12-06 23:00:00,4.18,6.91,0.0,12.44,0
2025-12-07 00:00:00,6.65,8.17,0.0,13.25,0
2025-12-07 01:00:00,6.82,10.28,0.0,13.72,0
2025-12-07 02:00:00,6.63,10.68,0.0,13.04,0
2025-12-07 03:00:00,7.78,8.8,0.0,12.36,0
2025-12-07 04:00:00,6.54,8.61,0.0,11.8,0
2025-12-07 05:00:00,7.2,10.37,0.0,12.35,0
2025-12-07 06:00:00,6.47,8.8,0.0,12.58,0
2025-12-07 07:00:00,6.55,7.05,0.0,12.43,0
2025-12-07 08:00:00,7.19,10.23,0.0,11.92,0
2025-12-07 09:00:00,9.38,10.65,0.0,11.49,0
2025-12-07 10:00:00,7.38,9.62,0.0,12.26,0
2025-12-07 11:00:00,6.96,7.76,0.0,11.56,0
2025-12-07 12:00:00,7.02,9.97,0.0,10.74,0
2025-12-07 13:00:00,3.07,4.56,0.0,11.37,0
2025-12-07 14:00:00,6.07,9.15,0.0,11.71,0
2025-12-07 15:00:00,6.62,8.36,0.0,11.44,0
2025-12-07 16:00:00,5.5,6.92,0.0,12.24,0
2025-12-07 17:00:00,5.27,7.76,0.0,11.05,0
2025-12-07 18:00:00,4.16,4.87,0.0,11.13,0
2025-12-07 19:00:00,4.8,8.96,0.0,13.06,0
2025-12-07 20:00:00,4.4,6.62,0.0,12.79,0
2025-12-07 21:00:00,6.72,8.04,0.0,12.29,0
2025-12-07 22:00:00,7.49,9.01,0.0,13.16,0
2025-12-07 23:00:00,8.21,10.23,0.0,11.47,0
2025-12-08 00:00:00,5.02,8.21,0.0,12.63,0
2025-12-08 01:00:00,5.44,6.37,0.0,11.88,0
2025-12-08 02:00:00,5.54,7.1,0.41,13.08,0
2025-12-08 03:00:00,5.38,7.32,0.0,12.22,0
2025-12-08 04:00:00,5.53,9.38,0.0,11.33,0
2025-12-08 05:00:00,6.19,9.39,0.0,13.12,0
2025-12-08 06:00:00,7.89,11.8,0.0,11.71,0
2025-12-08 07:00:00,5.95,7.99,0.0,11.09,0
2025-12-08 08:00:00,8.0,11.72,0.0,13.25,0
