vessel_id,vessel_name,imo_mmsi,line_operator,loa_m,beam_m,draft_m
V7780,MT EAGLE 910,IMO9252032|MMSI810327357,Adani Logistics,302.0576939576832,49.44043977559007,12.821493253637321
V7781,SAPPHIRE PRIDE 223,IMO9071028|MMSI499188339,CMA CGM,326.93023587476773,53.60518187260503,12.886200934332932
V7782,ARABIAN EXPLORER 286,IMO9697612|MMSI597532706,MSC,266.51805630364464,37.06467668866331,11.54855870106155
V7783,YM UNITY 538,IMO9784111|MMSI580777969,Adani Logistics,196.36171841222446,30.788353811654172,9.665786270863029
V7784,BAY VOYAGER 936,IMO9260403|MMSI624729880,MSC,241.47096166585425,38.02074988209304,13.290475719466201
V7785,APL CHALLENGER 283,IMO9306178|MMSI631131335,Hapag-Lloyd,190.68938199281067,31.60785893118031,10.073143359321257
V7786,OOCL STAR 339,IMO9759015|MMSI431891025,Adani Logistics,271.8431627443699,48.52616386376373,12.386203846498594
V7787,CS EAGLE 644,IMO9483726|MMSI572504899,Adani Logistics,286.6026265984765,40.65792731168353,13.03449773425626
V7788,ATLANTIC TRADER 103,IMO9773651|MMSI446984733,Samsara Shipping,302.25559183655986,46.29395905750082,14.037922790532857
V7789,ARABIAN NAVIGATOR 218,IMO9378988|MMSI855508357,Hapag-Lloyd,200.5762558975778,28.090837176853274,9.421228129957944
V7790,ARABIAN NAVIGATOR 7,IMO9932737|MMSI723887334,COSCO,366.9590584054348,45.27058203063289,12.973522388979546
V7791,PACIFIC PHOENIX 569,IMO9799837|MMSI441415986,Evergreen,290.2261908881215,42.1503263998854,10.12072399916294
V7792,ATLANTIC STAR 6,IMO9415276|MMSI602941173,Maersk,282.0300698242287,41.01206208076503,13.9834800865272
V7793,YM EAGLE 822,IMO9156045|MMSI644698587,Samsara Shipping,257.86802190671716,37.66330938686529,10.181425367221356
V7794,TRITON PHOENIX 417,IMO9988126|MMSI708427233,ZIM,233.23894053448183,28.64191016940884,9.503876722926785
V7795,MV NAVIGATOR 649,IMO9970912|MMSI730284219,ZIM,342.5698166710748,49.43769989145186,14.879207603104852
V7796,PACIFIC CHALLENGER 712,IMO9328057|MMSI421438641,Hapag-Lloyd,266.9111737357413,44.452935196343674,10.375792475908783
V7797,OOCL CHALLENGER 167,IMO9845954|MMSI686099644,Maersk,347.8938338996195,48.77730002645552,13.486534282404927
V7798,CS HORIZON 885,IMO9087914|MMSI798100573,CMA CGM,244.34596707433582,48.17385416185023,13.4605535322618
V7799,NEPTUNE EAGLE 822,IMO9390727|MMSI643254423,MSC,277.35979500652354,52.26829967461602,13.986810099737694
V7800,MV PHOENIX 258,IMO9629282|MMSI756597625,ZIM,313.15292786226456,47.98424348365616,12.152116225917386
V7801,ATLANTIC SPIRIT 124,IMO9396721|MMSI431980924,Evergreen,366.17398108031165,48.91808796188207,11.562294146563328
V7802,BAY NAVIGATOR 572,IMO9487075|MMSI428440907,Evergreen,181.33735840662905,23.03125616457023,9.09558144239265
V7803,ORION EXPLORER 776,IMO9904854|MMSI760872543,MSC,170.30488737937466,26.640760049785236,11.325359118698438
V7804,BAY EXPLORER 27,IMO9290176|MMSI726814717,Adani Logistics,151.40844144372045,25.37121392071863,10.99895660060157
V7805,NEPTUNE EXPLORER 862,IMO9142570|MMSI722621974,Adani Logistics,363.71170716486137,51.899847283263654,12.731767139322066
V7806,GULF PRIDE 891,IMO9120727|MMSI536447795,MSC,235.79106288606923,40.960199336854224,10.325295765229228
V7807,ORION CHALLENGER 801,IMO9654803|MMSI969244423,CMA CGM,328.8300474752629,47.92980934662826,12.150828644516896
V7808,ORION STAR 342,IMO9727696|MMSI607873854,Evergreen,347.04439811273005,51.38611251824231,11.584823854734799
V7809,NEPTUNE TRADER 404,IMO9216642|MMSI970016334,ONE,285.8823711203732,39.929942427737515,12.35706082335599
V7810,TRITON NAVIGATOR 403,IMO9096255|MMSI871370930,Adani Logistics,294.2647494251458,52.11511728470744,14.19739627563353
V7811,OOCL STAR 134,IMO9678455|MMSI442330400,Adani Logistics,225.11627735904068,28.409522076727075,9.825508356173213
V7812,ATLANTIC EAGLE 341,IMO9675879|MMSI419204627,Adani Logistics,220.21271574973767,31.09105086995384,12.974938159094242
V7813,MV UNITY 324,IMO9478949|MMSI997447875,Samsara Shipping,345.02563988723256,47.83360239860877,11.331915839031712
V7814,YM STAR 525,IMO9967709|MMSI804910307,CMA CGM,255.62433968750838,31.293873550857512,12.110297861647394
V7815,NEPTUNE STAR 185,IMO9370694|MMSI836794081,ONE,291.95526225873203,47.24009689108312,12.292763714719483
V7816,MT NAVIGATOR 623,IMO9459097|MMSI559860262,Evergreen,342.8001467916382,50.6322360071734,11.04968479944858
V7817,SAPPHIRE PHOENIX 604,IMO9919442|MMSI910730655,COSCO,203.78471353302987,40.522259784936416,12.919854640986678
V7818,YM UNITY 427,IMO9090456|MMSI966870569,CMA CGM,235.38690187894358,33.11567069569599,11.027164300772629
V7819,TRITON UNITY 747,IMO9857989|MMSI832252372,Samsara Shipping,251.44683558318997,34.11898354769127,13.074918564407426
V7820,SAPPHIRE UNITY 699,IMO9624913|MMSI573735990,Adani Logistics,260.9114757161914,32.714470575076504,13.181738602999204
V7821,ARABIAN PRIDE 924,IMO9635133|MMSI783909730,CMA CGM,346.3817385341397,44.42310565485142,14.497857097241798
V7822,SAPPHIRE EAGLE 175,IMO9423935|MMSI808441763,Maersk,286.29640457383874,39.402656372781166,14.688066771386497
V7823,SAPPHIRE EAGLE 811,IMO9802309|MMSI773701327,COSCO,250.51639796946682,34.71190877343738,10.6439798774797
V7824,GULF SPIRIT 602,IMO9530121|MMSI646307161,Evergreen,252.01099605185976,41.23037411625763,11.603347167954425
V7825,GULF EXPLORER 163,IMO9107779|MMSI981524403,Samsara Shipping,275.56998596283665,44.108217294563964,12.967486436351784
V7826,MT TRADER 681,IMO9536277|MMSI808649475,Hapag-Lloyd,342.99753930762733,49.76207744813309,11.964270376943674
V7827,MT EAGLE 512,IMO9114155|MMSI511370707,Adani Logistics,279.80915946892435,32.718070252124924,12.174755243953415
V7828,TRITON CHALLENGER 337,IMO9698906|MMSI841661615,Samsara Shipping,275.5446165520537,47.22366111217033,12.496553295686455
V7829,GULF CHALLENGER 129,IMO9314800|MMSI449015490,ZIM,307.89655253589706,39.69187578665386,13.866727319964369
V7830,ATLANTIC VOYAGER 949,IMO9493352|MMSI679089850,Hapag-Lloyd,300.3724498090517,40.820171273945206,13.294909311673045
V7831,ARABIAN PRIDE 553,IMO9886293|MMSI784392606,ONE,309.4098795070174,45.31669228984513,10.961261895653957
V7832,MV PHOENIX 967,IMO9816672|MMSI957622968,Hapag-Lloyd,254.15439145960033,42.35136968415204,13.30747492752946
V7833,NEPTUNE PRIDE 331,IMO9755276|MMSI860015757,Adani Logistics,331.96569603902,49.03808254908393,14.19028780842746
V7834,MV NAVIGATOR 263,IMO9580977|MMSI822562318,ONE,204.50409985929406,25.183032225494618,9.334200825129681
V7835,PACIFIC PHOENIX 17,IMO9463939|MMSI960147298,Maersk,213.5796316948136,38.273134269203496,10.42389054970255
V7836,INDIA PRIDE 115,IMO9530946|MMSI560917015,Maersk,368.5348695330128,52.69526068160645,14.220959676069503
V7837,MT NAVIGATOR 63,IMO9558966|MMSI440366901,COSCO,315.1570953803297,39.19978888961995,12.078318906841897
V7838,ORION STAR 706,IMO9418801|MMSI598729817,CMA CGM,236.83147951191978,42.421787352319974,12.61631559330643
V7839,SAPPHIRE STAR 768,IMO9766949|MMSI443090550,Adani Logistics,281.25976199733816,37.84316445615793,14.813066601045564
V7840,ORION CHALLENGER 654,IMO9886466|MMSI844194946,CMA CGM,304.60202149279155,39.72185056667935,12.294029262482642
V7841,MT NAVIGATOR 641,IMO9278064|MMSI435778487,COSCO,385.47945967086974,51.825542777302694,12.679591172159679
V7842,APL HORIZON 16,IMO9174611|MMSI467212775,COSCO,275.2172839952266,31.96241773403537,10.39722942346129
V7843,SAPPHIRE EAGLE 924,IMO9274721|MMSI666699073,MSC,360.97179472050215,47.49908785302709,12.075524009013044
V7844,PACIFIC CHALLENGER 846,IMO9492568|MMSI442980758,Maersk,370.89503764874274,38.660212861862355,13.707742185437143
V7845,CS NAVIGATOR 432,IMO9959533|MMSI854946060,ONE,354.9917598750258,47.5849710968079,12.129102991262172
V7846,INDIA PHOENIX 662,IMO9083113|MMSI857783579,Adani Logistics,308.78765034525435,47.667741415073884,15.419144358110316
V7847,SAPPHIRE NAVIGATOR 330,IMO9393831|MMSI993962308,Maersk,343.6450875928971,52.188033762062666,14.252256238852015
V7848,OOCL TRADER 337,IMO9690648|MMSI431702650,ONE,198.31395120421635,42.20458218534559,10.586840376646306
V7849,MV VOYAGER 691,IMO9017135|MMSI500819761,MSC,307.55874784536127,44.30025544775139,14.846162883354443
V7850,CS PRIDE 653,IMO9178653|MMSI966085333,COSCO,309.8908153121511,44.78103336830705,12.866097944465709
V7851,PACIFIC SPIRIT 348,IMO9345336|MMSI880403876,Adani Logistics,251.14997699740206,34.264259612139114,11.478034373069525
V7852,GULF SPIRIT 305,IMO9991855|MMSI581898151,Maersk,297.32788734287385,48.253561528528046,13.875687498237317
V7853,TRITON STAR 628,IMO9315208|MMSI566774870,Hapag-Lloyd,170.06642925114156,27.27678314550415,8.714544916798237
V7854,INDIA STAR 563,IMO9012609|MMSI740368338,ONE,198.88363500238393,28.400587596427386,9.984073509045592
V7855,ARABIAN SPIRIT 792,IMO9675213|MMSI857470085,COSCO,227.11283899088897,43.882917751774926,10.386722274548864
V7856,APL NAVIGATOR 842,IMO9355370|MMSI521829952,ZIM,301.39782566254604,43.76531014607451,11.955344980643698
V7857,BAY EXPLORER 310,IMO9856703|MMSI484391721,Adani Logistics,213.5411571099681,27.335573281022477,12.15143791193103
V7858,ORION VOYAGER 607,IMO9229768|MMSI795303425,Samsara Shipping,225.07290715225244,43.362358575307944,13.956072347592109
V7859,APL EAGLE 510,IMO9554499|MMSI560944757,Adani Logistics,239.50408468697145,33.59596007842351,12.136384077591888
V7860,MT PHOENIX 589,IMO9581282|MMSI473574614,Adani Logistics,301.3210442295062,47.98260253789868,14.509568386585256
V7861,ORION SPIRIT 833,IMO9165626|MMSI635196726,ONE,257.28570042649915,28.974695073929695,11.86506805426841
V7862,GULF UNITY 498,IMO9178018|MMSI640689750,ONE,283.9549718555638,44.89575075257224,12.692936861998145
V7863,BAY CHALLENGER 725,IMO9527040|MMSI708704277,Adani Logistics,,,
V7864,GULF PHOENIX 370,IMO9553753|MMSI892984823,ONE,347.96389691709203,48.63821859683951,14.241374042940059
V7865,MT CHALLENGER 470,IMO9316198|MMSI736151672,COSCO,208.86323153580014,30.04509967200235,9.99835232304691
V7866,TRITON CHALLENGER 87,IMO9848964|MMSI419957063,Maersk,324.4958220651452,47.72609654145753,11.637613472510932
V7867,ATLANTIC TRADER 676,IMO9140154|MMSI909833829,MSC,242.250259162586,35.12099648818607,13.605654454751775
V7868,NEPTUNE EXPLORER 132,IMO9292868|MMSI728429671,Adani Logistics,257.4751985975868,33.37244573053064,12.14363118571474
V7869,MT HORIZON 623,IMO9529763|MMSI725120011,MSC,303.2190824645613,39.114398992763064,15.117294335997267
V7870,CS VOYAGER 771,IMO9423360|MMSI508011016,Adani Logistics,316.0190444575377,40.8336610575944,11.321916640499364
V7871,CS UNITY 584,IMO9122368|MMSI625093884,MSC,209.6285883578531,30.25374866997448,11.90663983203159
V7872,APL NAVIGATOR 555,IMO9257240|MMSI832477623,ZIM,321.30153497363295,49.860598037409936,12.137189271071822
V7873,SAPPHIRE SPIRIT 295,IMO9639419|MMSI660267092,ONE,324.2019028685326,46.855963125169936,12.930471059906909
V7874,ORION HORIZON 286,IMO9741764|MMSI994470237,MSC,186.5037435321561,24.3628371111447,11.220342644443312
V7875,BAY UNITY 695,IMO9381005|MMSI812948387,Hapag-Lloyd,273.1946682206978,42.68639396292821,14.296193166743127
V7876,ATLANTIC VOYAGER 141,IMO9912753|MMSI456068738,ONE,336.827127668611,42.398645173823574,14.034980831386362
V7877,MV TRADER 43,IMO9586393|MMSI626349401,MSC,243.40139159017428,37.733076154974285,12.778222975058656
V7878,PACIFIC PHOENIX 831,IMO9244432|MMSI800547545,MSC,287.951918191987,51.70681215423274,15.07044573462918
V7879,YM EAGLE 70,IMO9494628|MMSI798903457,COSCO,227.0634982813731,41.05113012197081,10.196523380713458
V7880,TRITON STAR 57,IMO9149724|MMSI472815333,CMA CGM,200.57185751287074,34.4023056732841,10.331641554573345
V7881,YM EXPLORER 159,IMO9976417|MMSI632279602,Samsara Shipping,236.30913406591574,30.377428360053504,13.115904495996295
V7882,BAY PRIDE 953,IMO9900877|MMSI572370183,ONE,307.25575601542766,36.570189043307266,14.992680987149262
V7883,ORION EAGLE 8,IMO9991263|MMSI879981889,Adani Logistics,334.95789007437355,50.0385853224869,13.534314161061367
V7884,TRITON STAR 506,IMO9512927|MMSI510518587,MSC,309.0655782348317,44.98498991282863,11.049318162069358
V7885,NEPTUNE HORIZON 362,IMO9815827|MMSI883223834,CMA CGM,210.72066557040486,39.68186241495676,9.926743233672502
V7886,SAPPHIRE VOYAGER 396,IMO9750711|MMSI749443134,Evergreen,310.0596621235809,48.298461114550214,16.79424895977999
V7887,INDIA EXPLORER 261,IMO9134143|MMSI761033562,Samsara Shipping,239.25477841085333,40.434735389491344,13.873186838070342
V7888,GULF CHALLENGER 769,IMO9065968|MMSI485192539,Adani Logistics,225.34403621457955,41.92864991521624,12.736800345028202
V7889,MV NAVIGATOR 304,IMO9443640|MMSI798290363,COSCO,309.46890224501976,42.55993700622786,13.414970664011104
V7890,APL UNITY 576,IMO9024349|MMSI645030549,CMA CGM,268.01660677305875,38.84581353282397,12.382099726431802
V7891,MV TRADER 468,IMO9622927|MMSI855374747,ONE,273.65710745728967,39.74820668504017,13.573110974672469
V7892,GULF HORIZON 37,IMO9104651|MMSI958010771,Hapag-Lloyd,299.29548790932023,48.12499353650743,15.229069886136774
V7893,TRITON EAGLE 997,IMO9210047|MMSI441606689,MSC,239.80211980549225,35.57747234660033,10.899375019888307
V7894,ATLANTIC TRADER 720,IMO9690943|MMSI996740453,COSCO,276.9194291848315,47.430293303356315,11.908287435118504
V7895,OOCL NAVIGATOR 454,IMO9165923|MMSI486421671,Samsara Shipping,337.0385973573932,47.71470595938817,13.511934881377924
V7896,GULF TRADER 124,IMO9701951|MMSI770226415,Adani Logistics,322.0543550511238,44.194015908332375,11.326204979022346
V7897,ORION PHOENIX 242,IMO9051238|MMSI943573691,Evergreen,313.92413170848806,47.53184219597517,12.315084139723485
V7898,CS HORIZON 749,IMO9507985|MMSI537790022,Adani Logistics,296.81185394192397,48.846553084695934,13.89164440868902
V7899,CS PRIDE 92,IMO9383403|MMSI867229765,MSC,304.79471379074863,42.125167613717686,11.814029765340418
V7900,MV CHALLENGER 929,IMO9962055|MMSI947283525,Maersk,225.95969270423078,36.86624111798765,12.088408310750236
V7901,ATLANTIC UNITY 104,IMO9923604|MMSI559339427,Samsara Shipping,346.19406711141806,39.875256063564514,11.698762051207247
V7902,NEPTUNE SPIRIT 408,IMO9289775|MMSI988609571,Evergreen,250.98806021835335,45.436370517981615,13.129702763774041
V7903,OOCL VOYAGER 328,IMO9176616|MMSI875716672,MSC,282.01781829851285,39.68388169832201,14.943893553780057
V7904,SAPPHIRE PHOENIX 453,IMO9164143|MMSI521905211,Maersk,233.17718917479365,33.00854838058068,13.068220635127071
V7905,YM TRADER 578,IMO9358797|MMSI610320956,Evergreen,340.6533729823873,49.60567331248779,13.442882098081604
V7906,MV UNITY 858,IMO9625766|MMSI608901547,CMA CGM,315.08299551072423,38.45812995756078,12.831416041807213
V7907,NEPTUNE CHALLENGER 548,IMO9627453|MMSI615817724,Maersk,353.00792946307894,41.242177933075276,12.495457961104556
V7908,OOCL NAVIGATOR 48,IMO9957854|MMSI581571321,ONE,263.10900996835886,28.988964875867172,11.307071729590676
V7909,NEPTUNE TRADER 719,IMO9499386|MMSI827327376,ONE,337.5373634826537,50.04986115774046,11.59130152524239
V7910,SAPPHIRE HORIZON 195,IMO9716401|MMSI935735075,CMA CGM,181.89870009715554,28.02514909172898,10.612335163424
V7911,SAPPHIRE PHOENIX 569,IMO9717215|MMSI460126449,ONE,334.9925334864601,40.22949062405246,10.887630202060164
V7912,ARABIAN UNITY 395,IMO9593572|MMSI631812879,ZIM,257.651972296929,36.44375635678158,11.276038382809038
V7913,INDIA PHOENIX 614,IMO9117586|MMSI833437592,Adani Logistics,289.8877933099602,42.13843760647092,13.346766294187711
V7914,INDIA TRADER 18,IMO9898286|MMSI643129785,ONE,194.55453824971482,31.574757308178143,10.431691153056525
V7915,OOCL VOYAGER 843,IMO9166911|MMSI924575292,Adani Logistics,367.0843020711725,40.901660281743276,12.171711937772692
V7916,NEPTUNE TRADER 307,IMO9346811|MMSI982032060,COSCO,299.42130344579664,48.406388346019625,13.404980872677871
V7917,MV VOYAGER 118,IMO9457280|MMSI945019812,CMA CGM,287.5226384430661,38.976835065375646,12.616325856274038
V7918,OOCL UNITY 896,IMO9335759|MMSI419355830,ONE,270.4793206613709,39.26264798002376,13.678120743018471
V7919,MV EAGLE 505,IMO9013698|MMSI964164188,Evergreen,232.80589910183514,44.335752837366286,12.568128984009187
V7920,APL UNITY 221,IMO9989644|MMSI631483269,MSC,372.39077056293684,44.51267668933122,11.813860566702681
V7921,ATLANTIC UNITY 330,IMO9160629|MMSI999358927,Hapag-Lloyd,205.27160755442858,35.76543011486983,12.181327599690185
V7922,APL CHALLENGER 974,IMO9419661|MMSI932846265,MSC,218.4109381775031,38.53085776227043,10.555151781442921
V7923,GULF PHOENIX 503,IMO9243460|MMSI532064153,Maersk,306.6388157338113,47.124863244180986,12.347994602307084
V7924,TRITON UNITY 789,IMO9401118|MMSI446060138,Samsara Shipping,329.019493108614,44.30081292840564,11.943471479921882
V7925,ORION UNITY 170,IMO9167614|MMSI953174488,Samsara Shipping,,,
V7926,BAY PHOENIX 111,IMO9499077|MMSI988251215,Samsara Shipping,235.297499358131,33.592624669754755,11.399175448046838
V7927,GULF EAGLE 317,IMO9263704|MMSI487534305,MSC,386.04607816865706,39.108881280078215,13.196124680775306
V7928,APL NAVIGATOR 839,IMO9572720|MMSI886848745,Adani Logistics,311.92618626447126,39.7907701600703,13.732197086310238
V7929,ATLANTIC NAVIGATOR 634,IMO9019047|MMSI539308222,Maersk,217.61766768707105,37.75981652987749,12.722802970011525
V7930,MV UNITY 979,IMO9219202|MMSI840725499,CMA CGM,254.32948474713658,41.92781900619712,12.323640166501946
V7931,OOCL TRADER 557,IMO9785512|MMSI837633377,MSC,216.50524670499493,35.90399231373802,11.242849846144095
V7932,ATLANTIC CHALLENGER 10,IMO9173636|MMSI836434822,Evergreen,337.17303407839614,44.42259568816075,12.948492074210378
V7933,TRITON CHALLENGER 847,IMO9937532|MMSI624604037,CMA CGM,327.0455609832349,48.533968002170425,13.58889470360588
V7934,YM SPIRIT 22,IMO9605380|MMSI473183748,Evergreen,319.8863166173234,39.71355561293999,14.71870131234737
V7935,PACIFIC CHALLENGER 601,IMO9969463|MMSI476738063,Adani Logistics,187.90082201489358,26.756513196018357,9.772258051741877
V7936,BAY STAR 700,IMO9559169|MMSI587807708,Hapag-Lloyd,275.2301193368402,47.76688382100204,12.702632662664437
V7937,MV PRIDE 608,IMO9136956|MMSI682655292,Hapag-Lloyd,243.76599155180972,37.988735219512066,14.926526409020894
V7938,YM VOYAGER 102,IMO9910841|MMSI987605727,Adani Logistics,243.3824571954776,42.11023232497898,13.832215647303705
V7939,TRITON HORIZON 32,IMO9496931|MMSI467722016,Evergreen,265.18880271221997,29.851390864178516,12.205536616400684
V7940,ATLANTIC CHALLENGER 284,IMO9777658|MMSI550025329,ZIM,346.01819277767197,37.613294625647114,11.53074224394246
V7941,GULF UNITY 703,IMO9010782|MMSI427676965,Adani Logistics,317.76060072889356,48.740501184202564,11.296135632879187
V7942,ORION HORIZON 131,IMO9020301|MMSI837274623,ONE,211.0347536713622,35.30979337360461,11.813566457710886
V7943,ATLANTIC NAVIGATOR 548,IMO9625400|MMSI685416487,ONE,345.8325957846192,54.23008636959779,14.754402126155234
V7944,YM NAVIGATOR 994,IMO9974635|MMSI466258581,Samsara Shipping,226.11980643069322,34.60310752566146,11.897612547676962
V7945,NEPTUNE TRADER 909,IMO9110639|MMSI789572312,Evergreen,361.44797812172294,50.08403400044077,12.622206707385605
V7946,ARABIAN EXPLORER 701,IMO9451330|MMSI821975844,Hapag-Lloyd,348.65994288337555,53.195673660097725,15.653442044989422
V7947,MV EXPLORER 247,IMO9375559|MMSI420530904,COSCO,261.14042364156506,43.7406286956783,14.109607723439316
V7948,APL PHOENIX 815,IMO9425626|MMSI775080556,COSCO,340.3635900343321,53.50373275145592,12.369122140181416
V7949,TRITON TRADER 898,IMO9727973|MMSI938096299,MSC,225.5029327767775,45.602845061020524,12.343710622833333
V7950,APL HORIZON 603,IMO9655188|MMSI531808369,Hapag-Lloyd,223.88293533679587,36.34574774186091,10.732010037307322
V7951,ATLANTIC NAVIGATOR 992,IMO9267515|MMSI634668219,Evergreen,367.74830542972086,52.121068817463325,13.531464568743544
V7952,ATLANTIC EAGLE 226,IMO9039027|MMSI868428207,CMA CGM,331.2145358354889,46.445237962151865,15.126324473532852
V7953,NEPTUNE PRIDE 629,IMO9529519|MMSI911310237,MSC,283.0825222890507,39.17411478797052,11.261558945662166
V7954,ORION EAGLE 671,IMO9613879|MMSI615400096,Maersk,313.19210918220705,52.54545474530475,12.115407159485757
V7955,OOCL VOYAGER 848,IMO9232389|MMSI843312463,ZIM,256.3574178250166,46.310624314432914,14.35284773225689
V7956,TRITON TRADER 919,IMO9966528|MMSI411979749,Maersk,330.480026311717,40.62715994213639,13.337501620165265
V7957,APL TRADER 111,IMO9970596|MMSI966816452,MSC,232.64089317692077,35.64193335003478,12.466556222881282
V7958,YM TRADER 934,IMO9261990|MMSI653184811,MSC,278.54485468719736,42.54473651107633,15.566483850018493
V7959,YM STAR 76,IMO9234689|MMSI544562006,CMA CGM,330.69892346510295,51.85355850352115,13.504228059992228
V7960,PACIFIC PHOENIX 2,IMO9777478|MMSI922877916,Adani Logistics,341.9188621206469,40.90718124595352,15.270359793300713
V7961,PACIFIC EXPLORER 681,IMO9946124|MMSI455915918,CMA CGM,352.06851752490604,41.95439166305862,12.185406740446803
V7962,BAY HORIZON 123,IMO9148327|MMSI687371888,Adani Logistics,227.04558568663933,39.435891152343,10.896056833007343
V7963,OOCL PHOENIX 983,IMO9318076|MMSI966921302,ONE,366.2757312742824,38.583096534532395,12.436072064012734
V7964,TRITON CHALLENGER 445,IMO9638720|MMSI427054721,ONE,303.4164573862438,50.694689308938266,13.959025162214576
V7965,NEPTUNE SPIRIT 725,IMO9636308|MMSI423330561,ZIM,164.68030366357434,27.22284926953829,8.962843326205624
V7966,YM STAR 858,IMO9667045|MMSI582438146,Adani Logistics,210.64864399266818,34.22447680157477,10.558381106896105
V7967,YM NAVIGATOR 634,IMO9514922|MMSI573107715,Adani Logistics,254.50033607701408,30.518161449874604,10.667022069355992
V7968,ARABIAN TRADER 232,IMO9465410|MMSI686204046,ZIM,313.57062207157225,49.261835340748966,12.481917409049514
V7969,MT UNITY 353,IMO9436644|MMSI714069797,Samsara Shipping,277.37231639836233,43.59482216775328,15.38000641662072
V7970,ATLANTIC PRIDE 150,IMO9276472|MMSI956699102,Samsara Shipping,236.06988092921907,36.61743184689941,13.417225838031477
V7971,MT EAGLE 646,IMO9985374|MMSI739666491,Samsara Shipping,245.99855712416306,31.185459714232273,9.71755521189779
V7972,ATLANTIC VOYAGER 688,IMO9585669|MMSI753106367,ZIM,280.5874142523057,41.969926641004406,12.122069334080052
V7973,NEPTUNE PRIDE 427,IMO9192239|MMSI794936512,Evergreen,234.3811752326923,42.726160305114014,10.439707920667514
V7974,PACIFIC NAVIGATOR 766,IMO9201714|MMSI681138791,ZIM,272.1358745174837,41.1776567442856,11.13746750695224
V7975,APL VOYAGER 150,IMO9687916|MMSI463732617,COSCO,280.18401891319377,44.18348391487446,11.936416713847079
V7976,MV NAVIGATOR 463,IMO9805298|MMSI806575665,Adani Logistics,286.0946029999485,53.70269696458405,13.958588910037504
V7977,BAY VOYAGER 735,IMO9043903|MMSI425982925,Hapag-Lloyd,238.99266627235534,35.34059370200581,11.164722922081658
V7978,ORION PHOENIX 573,IMO9584040|MMSI849427268,CMA CGM,253.228756076068,37.54311226233104,12.45933036831931
V7979,SAPPHIRE STAR 729,IMO9167562|MMSI918537067,COSCO,227.61457795006572,42.56686111307943,12.761930995360556
V7980,YM STAR 56,IMO9008886|MMSI440529037,Adani Logistics,250.74792113796533,41.773638341143,10.447074044913673
V7981,MT STAR 581,IMO9996401|MMSI586234894,MSC,320.8713628159739,50.08992115766786,13.723853653029144
V7982,SAPPHIRE UNITY 108,IMO9350485|MMSI522992351,Hapag-Lloyd,237.33294799615987,35.66433677402015,12.194656996379221
V7983,ARABIAN STAR 818,IMO9082334|MMSI822998071,COSCO,244.07159279902618,32.19579604676947,9.512591034022815
V7984,GULF EXPLORER 523,IMO9505748|MMSI453030311,COSCO,378.88321945065155,47.08238200452217,12.177744744920803
V7985,YM HORIZON 943,IMO9744328|MMSI455051384,ONE,323.01145864713425,40.408999801473044,10.810806970887748
V7986,CS CHALLENGER 384,IMO9980673|MMSI969196291,ZIM,343.2698200674094,46.26383806141967,11.53515699596481
V7987,YM VOYAGER 865,IMO9157855|MMSI712744159,Hapag-Lloyd,243.285884722115,34.96833506409905,10.998724847035419
V7988,ORION PHOENIX 665,IMO9047167|MMSI673210835,MSC,291.9471036427913,43.86590257316411,12.519952571508508
V7989,PACIFIC TRADER 33,IMO9527972|MMSI414314242,Samsara Shipping,298.01661507099874,53.81617133943629,15.366238601182545
V7990,SAPPHIRE VOYAGER 77,IMO9373326|MMSI529891206,COSCO,280.9842394917266,34.026602413002344,13.566215846900146
V7991,YM NAVIGATOR 556,IMO9669968|MMSI952007035,ONE,224.27249257974054,43.47048321494465,12.293544818897757
V7992,MV TRADER 229,IMO9486865|MMSI513488585,Hapag-Lloyd,278.6317460988647,36.37758071502925,13.188081318115959
V7993,SAPPHIRE EAGLE 564,IMO9316871|MMSI506792509,CMA CGM,286.7121517110553,37.79575007610096,15.389487376438261
V7994,OOCL CHALLENGER 204,IMO9896730|MMSI822961381,Evergreen,359.0394782054863,38.05569444998122,12.867719149467657
V7995,CS PHOENIX 996,IMO9703163|MMSI613791436,Samsara Shipping,222.66179377795305,36.06497011852368,11.675439665397912
V7996,GULF VOYAGER 273,IMO9760487|MMSI430344289,Samsara Shipping,375.4828210456328,44.17923116261901,13.871100887342378
V7997,CS UNITY 187,IMO9465123|MMSI422222436,CMA CGM,340.9842749150208,43.60722386455761,15.419616114962144
V7998,ORION PRIDE 860,IMO9045017|MMSI999385914,Evergreen,281.844235684826,48.93104264528965,14.891003010128282
V7999,MT NAVIGATOR 501,IMO9516808|MMSI946217080,Evergreen,270.96099243726184,39.02217823819583,10.591384390573044
V8000,ORION PHOENIX 963,IMO9305633|MMSI634303542,Adani Logistics,332.809360706069,39.84743227289389,14.531298198069699
V8001,MT VOYAGER 585,IMO9687823|MMSI827798765,COSCO,299.3419859293139,41.794101974503626,11.801780919057096
V8002,MV EXPLORER 721,IMO9118539|MMSI751494752,Adani Logistics,219.9640958351185,31.723175671558444,10.891019003851868
V8003,CS EXPLORER 365,IMO9888195|MMSI539319706,Hapag-Lloyd,346.8760781748152,39.256578764083194,13.438163165980116
V8004,CS PHOENIX 274,IMO9246151|MMSI468301800,COSCO,274.7675484630394,35.42854501504067,13.038095887390337
V8005,TRITON CHALLENGER 913,IMO9258128|MMSI512207926,Maersk,305.37518050853924,49.4167285627693,12.162016891391044
